주차장명,시간대,요일,입차대수,출차대수,시간대별 차량대수
울산대공원 남문 주차장,2025-02-02 18:00:00,Sunday,8,42,34
울산대공원 남문 주차장,2025-02-02 19:00:00,Sunday,6,6,34
울산대공원 남문 주차장,2025-02-02 20:00:00,Sunday,4,5,33
울산대공원 남문 주차장,2025-02-02 21:00:00,Sunday,2,5,30
울산대공원 남문 주차장,2025-02-02 22:00:00,Sunday,1,3,28
울산대공원 남문 주차장,2025-02-02 23:00:00,Sunday,0,0,28
울산대공원 남문 주차장,2025-02-03 00:00:00,Monday,1,1,28
울산대공원 남문 주차장,2025-02-03 01:00:00,Monday,1,1,28
울산대공원 남문 주차장,2025-02-03 02:00:00,Monday,0,0,28
울산대공원 남문 주차장,2025-02-03 03:00:00,Monday,0,0,28
울산대공원 남문 주차장,2025-02-03 04:00:00,Monday,4,4,28
울산대공원 남문 주차장,2025-02-03 05:00:00,Monday,2,1,29
울산대공원 남문 주차장,2025-02-03 06:00:00,Monday,6,2,33
울산대공원 남문 주차장,2025-02-03 07:00:00,Monday,24,6,51
울산대공원 남문 주차장,2025-02-03 08:00:00,Monday,12,11,52
울산대공원 남문 주차장,2025-02-03 09:00:00,Monday,8,10,50
울산대공원 남문 주차장,2025-02-03 10:00:00,Monday,8,10,48
울산대공원 남문 주차장,2025-02-03 11:00:00,Monday,14,8,54
울산대공원 남문 주차장,2025-02-03 12:00:00,Monday,12,8,58
울산대공원 남문 주차장,2025-02-03 13:00:00,Monday,11,18,51
울산대공원 남문 주차장,2025-02-03 14:00:00,Monday,6,6,51
울산대공원 남문 주차장,2025-02-03 15:00:00,Monday,13,14,50
울산대공원 남문 주차장,2025-02-03 16:00:00,Monday,8,6,52
울산대공원 남문 주차장,2025-02-03 17:00:00,Monday,9,17,44
울산대공원 남문 주차장,2025-02-03 18:00:00,Monday,5,18,31
울산대공원 남문 주차장,2025-02-03 19:00:00,Monday,6,3,34
울산대공원 남문 주차장,2025-02-03 20:00:00,Monday,2,5,31
울산대공원 남문 주차장,2025-02-03 21:00:00,Monday,2,2,31
울산대공원 남문 주차장,2025-02-03 22:00:00,Monday,1,0,32
울산대공원 남문 주차장,2025-02-03 23:00:00,Monday,1,2,31
울산대공원 남문 주차장,2025-02-04 00:00:00,Tuesday,1,0,32
울산대공원 남문 주차장,2025-02-04 01:00:00,Tuesday,0,0,32
울산대공원 남문 주차장,2025-02-04 02:00:00,Tuesday,0,0,32
울산대공원 남문 주차장,2025-02-04 03:00:00,Tuesday,0,0,32
울산대공원 남문 주차장,2025-02-04 04:00:00,Tuesday,2,2,32
울산대공원 남문 주차장,2025-02-04 05:00:00,Tuesday,3,4,31
울산대공원 남문 주차장,2025-02-04 06:00:00,Tuesday,5,1,35
울산대공원 남문 주차장,2025-02-04 07:00:00,Tuesday,18,6,47
울산대공원 남문 주차장,2025-02-04 08:00:00,Tuesday,32,12,67
울산대공원 남문 주차장,2025-02-04 09:00:00,Tuesday,18,11,74
울산대공원 남문 주차장,2025-02-04 10:00:00,Tuesday,11,9,76
울산대공원 남문 주차장,2025-02-04 11:00:00,Tuesday,7,19,64
울산대공원 남문 주차장,2025-02-04 12:00:00,Tuesday,18,8,74
울산대공원 남문 주차장,2025-02-04 13:00:00,Tuesday,12,17,69
울산대공원 남문 주차장,2025-02-04 14:00:00,Tuesday,11,12,68
울산대공원 남문 주차장,2025-02-04 15:00:00,Tuesday,13,16,65
울산대공원 남문 주차장,2025-02-04 16:00:00,Tuesday,12,9,68
울산대공원 남문 주차장,2025-02-04 17:00:00,Tuesday,11,28,51
울산대공원 남문 주차장,2025-02-04 18:00:00,Tuesday,9,21,39
울산대공원 남문 주차장,2025-02-04 19:00:00,Tuesday,9,11,37
울산대공원 남문 주차장,2025-02-04 20:00:00,Tuesday,2,1,38
울산대공원 남문 주차장,2025-02-04 21:00:00,Tuesday,2,4,36
울산대공원 남문 주차장,2025-02-04 22:00:00,Tuesday,2,3,35
울산대공원 남문 주차장,2025-02-04 23:00:00,Tuesday,0,1,34
울산대공원 남문 주차장,2025-02-05 00:00:00,Wednesday,1,0,35
울산대공원 남문 주차장,2025-02-05 01:00:00,Wednesday,0,0,35
울산대공원 남문 주차장,2025-02-05 02:00:00,Wednesday,0,0,35
울산대공원 남문 주차장,2025-02-05 03:00:00,Wednesday,0,0,35
울산대공원 남문 주차장,2025-02-05 04:00:00,Wednesday,2,3,34
울산대공원 남문 주차장,2025-02-05 05:00:00,Wednesday,2,2,34
울산대공원 남문 주차장,2025-02-05 06:00:00,Wednesday,4,2,36
울산대공원 남문 주차장,2025-02-05 07:00:00,Wednesday,22,6,52
울산대공원 남문 주차장,2025-02-05 08:00:00,Wednesday,34,22,64
울산대공원 남문 주차장,2025-02-05 09:00:00,Wednesday,15,10,69
울산대공원 남문 주차장,2025-02-05 10:00:00,Wednesday,6,4,71
울산대공원 남문 주차장,2025-02-05 11:00:00,Wednesday,12,27,56
울산대공원 남문 주차장,2025-02-05 12:00:00,Wednesday,30,9,77
울산대공원 남문 주차장,2025-02-05 13:00:00,Wednesday,27,20,84
울산대공원 남문 주차장,2025-02-05 14:00:00,Wednesday,6,14,76
울산대공원 남문 주차장,2025-02-05 15:00:00,Wednesday,17,29,64
울산대공원 남문 주차장,2025-02-05 16:00:00,Wednesday,14,10,68
울산대공원 남문 주차장,2025-02-05 17:00:00,Wednesday,10,29,49
울산대공원 남문 주차장,2025-02-05 18:00:00,Wednesday,10,26,33
울산대공원 남문 주차장,2025-02-05 19:00:00,Wednesday,3,4,32
울산대공원 남문 주차장,2025-02-05 20:00:00,Wednesday,1,2,31
울산대공원 남문 주차장,2025-02-05 21:00:00,Wednesday,1,1,31
울산대공원 남문 주차장,2025-02-05 22:00:00,Wednesday,1,0,32
울산대공원 남문 주차장,2025-02-05 23:00:00,Wednesday,0,1,31
울산대공원 남문 주차장,2025-02-06 00:00:00,Thursday,1,0,32
울산대공원 남문 주차장,2025-02-06 01:00:00,Thursday,1,1,32
울산대공원 남문 주차장,2025-02-06 02:00:00,Thursday,0,0,32
울산대공원 남문 주차장,2025-02-06 03:00:00,Thursday,0,0,32
울산대공원 남문 주차장,2025-02-06 04:00:00,Thursday,2,2,32
울산대공원 남문 주차장,2025-02-06 05:00:00,Thursday,3,3,32
울산대공원 남문 주차장,2025-02-06 06:00:00,Thursday,2,1,33
울산대공원 남문 주차장,2025-02-06 07:00:00,Thursday,13,5,41
울산대공원 남문 주차장,2025-02-06 08:00:00,Thursday,36,11,66
울산대공원 남문 주차장,2025-02-06 09:00:00,Thursday,36,24,78
울산대공원 남문 주차장,2025-02-06 10:00:00,Thursday,15,9,84
울산대공원 남문 주차장,2025-02-06 11:00:00,Thursday,15,39,60
울산대공원 남문 주차장,2025-02-06 12:00:00,Thursday,17,11,66
울산대공원 남문 주차장,2025-02-06 13:00:00,Thursday,17,12,71
울산대공원 남문 주차장,2025-02-06 14:00:00,Thursday,16,12,75
울산대공원 남문 주차장,2025-02-06 15:00:00,Thursday,15,21,69
울산대공원 남문 주차장,2025-02-06 16:00:00,Thursday,11,17,63
울산대공원 남문 주차장,2025-02-06 17:00:00,Thursday,14,30,47
울산대공원 남문 주차장,2025-02-06 18:00:00,Thursday,7,21,33
울산대공원 남문 주차장,2025-02-06 19:00:00,Thursday,5,3,35
울산대공원 남문 주차장,2025-02-06 20:00:00,Thursday,8,8,35
울산대공원 남문 주차장,2025-02-06 21:00:00,Thursday,1,1,35
울산대공원 남문 주차장,2025-02-06 22:00:00,Thursday,1,3,33
울산대공원 남문 주차장,2025-02-06 23:00:00,Thursday,0,1,32
울산대공원 남문 주차장,2025-02-07 00:00:00,Friday,2,1,33
울산대공원 남문 주차장,2025-02-07 01:00:00,Friday,1,0,34
울산대공원 남문 주차장,2025-02-07 02:00:00,Friday,0,1,33
울산대공원 남문 주차장,2025-02-07 03:00:00,Friday,0,0,33
울산대공원 남문 주차장,2025-02-07 04:00:00,Friday,2,1,34
울산대공원 남문 주차장,2025-02-07 05:00:00,Friday,2,3,33
울산대공원 남문 주차장,2025-02-07 06:00:00,Friday,4,2,35
울산대공원 남문 주차장,2025-02-07 07:00:00,Friday,18,8,45
울산대공원 남문 주차장,2025-02-07 08:00:00,Friday,37,14,68
울산대공원 남문 주차장,2025-02-07 09:00:00,Friday,15,16,67
울산대공원 남문 주차장,2025-02-07 10:00:00,Friday,13,4,76
울산대공원 남문 주차장,2025-02-07 11:00:00,Friday,10,29,57
울산대공원 남문 주차장,2025-02-07 12:00:00,Friday,18,7,68
울산대공원 남문 주차장,2025-02-07 13:00:00,Friday,26,22,72
울산대공원 남문 주차장,2025-02-07 14:00:00,Friday,12,16,68
울산대공원 남문 주차장,2025-02-07 15:00:00,Friday,16,16,68
울산대공원 남문 주차장,2025-02-07 16:00:00,Friday,11,14,65
울산대공원 남문 주차장,2025-02-07 17:00:00,Friday,21,31,55
울산대공원 남문 주차장,2025-02-07 18:00:00,Friday,3,24,34
울산대공원 남문 주차장,2025-02-07 19:00:00,Friday,3,5,32
울산대공원 남문 주차장,2025-02-07 20:00:00,Friday,0,2,30
울산대공원 남문 주차장,2025-02-07 21:00:00,Friday,1,1,30
울산대공원 남문 주차장,2025-02-07 22:00:00,Friday,1,0,31
울산대공원 남문 주차장,2025-02-07 23:00:00,Friday,0,1,30
울산대공원 남문 주차장,2025-02-08 00:00:00,Saturday,1,0,31
울산대공원 남문 주차장,2025-02-08 01:00:00,Saturday,0,0,31
울산대공원 남문 주차장,2025-02-08 02:00:00,Saturday,0,0,31
울산대공원 남문 주차장,2025-02-08 03:00:00,Saturday,0,0,31
울산대공원 남문 주차장,2025-02-08 04:00:00,Saturday,3,2,32
울산대공원 남문 주차장,2025-02-08 05:00:00,Saturday,3,5,30
울산대공원 남문 주차장,2025-02-08 06:00:00,Saturday,7,4,33
울산대공원 남문 주차장,2025-02-08 07:00:00,Saturday,15,6,42
울산대공원 남문 주차장,2025-02-08 08:00:00,Saturday,19,10,51
울산대공원 남문 주차장,2025-02-08 09:00:00,Saturday,29,7,73
울산대공원 남문 주차장,2025-02-08 10:00:00,Saturday,11,8,76
울산대공원 남문 주차장,2025-02-08 11:00:00,Saturday,14,30,60
울산대공원 남문 주차장,2025-02-08 12:00:00,Saturday,32,12,80
울산대공원 남문 주차장,2025-02-08 13:00:00,Saturday,32,16,96
울산대공원 남문 주차장,2025-02-08 14:00:00,Saturday,29,25,100
울산대공원 남문 주차장,2025-02-08 15:00:00,Saturday,37,38,99
울산대공원 남문 주차장,2025-02-08 16:00:00,Saturday,19,42,76
울산대공원 남문 주차장,2025-02-08 17:00:00,Saturday,5,44,37
울산대공원 남문 주차장,2025-02-08 18:00:00,Saturday,5,9,33
울산대공원 남문 주차장,2025-02-08 19:00:00,Saturday,1,3,31
울산대공원 남문 주차장,2025-02-08 20:00:00,Saturday,0,1,30
울산대공원 남문 주차장,2025-02-08 21:00:00,Saturday,1,1,30
울산대공원 남문 주차장,2025-02-08 22:00:00,Saturday,2,2,30
울산대공원 남문 주차장,2025-02-08 23:00:00,Saturday,3,3,30
울산대공원 남문 주차장,2025-02-09 00:00:00,Sunday,2,2,30
울산대공원 남문 주차장,2025-02-09 01:00:00,Sunday,1,1,30
울산대공원 남문 주차장,2025-02-09 02:00:00,Sunday,0,0,30
울산대공원 남문 주차장,2025-02-09 03:00:00,Sunday,0,0,30
울산대공원 남문 주차장,2025-02-09 04:00:00,Sunday,1,0,31
울산대공원 남문 주차장,2025-02-09 05:00:00,Sunday,1,2,30
울산대공원 남문 주차장,2025-02-09 06:00:00,Sunday,5,1,34
울산대공원 남문 주차장,2025-02-09 07:00:00,Sunday,11,6,39
울산대공원 남문 주차장,2025-02-09 08:00:00,Sunday,27,11,55
울산대공원 남문 주차장,2025-02-09 09:00:00,Sunday,32,8,79
울산대공원 남문 주차장,2025-02-09 10:00:00,Sunday,24,9,94
울산대공원 남문 주차장,2025-02-09 11:00:00,Sunday,25,40,79
울산대공원 남문 주차장,2025-02-09 12:00:00,Sunday,46,15,110
울산대공원 남문 주차장,2025-02-09 13:00:00,Sunday,64,27,147
울산대공원 남문 주차장,2025-02-09 14:00:00,Sunday,80,30,197
울산대공원 남문 주차장,2025-02-09 15:00:00,Sunday,64,88,173
울산대공원 남문 주차장,2025-02-09 16:00:00,Sunday,26,88,111
울산대공원 남문 주차장,2025-02-09 17:00:00,Sunday,14,76,49
울산대공원 남문 주차장,2025-02-09 18:00:00,Sunday,3,19,33
울산대공원 남문 주차장,2025-02-09 19:00:00,Sunday,1,3,31
울산대공원 남문 주차장,2025-02-09 20:00:00,Sunday,6,1,36
울산대공원 남문 주차장,2025-02-09 21:00:00,Sunday,3,3,36
울산대공원 남문 주차장,2025-02-09 22:00:00,Sunday,0,2,34
울산대공원 남문 주차장,2025-02-09 23:00:00,Sunday,0,2,32
울산대공원 남문 주차장,2025-02-10 00:00:00,Monday,0,0,32
울산대공원 남문 주차장,2025-02-10 01:00:00,Monday,0,0,32
울산대공원 남문 주차장,2025-02-10 02:00:00,Monday,0,0,32
울산대공원 남문 주차장,2025-02-10 03:00:00,Monday,0,0,32
울산대공원 남문 주차장,2025-02-10 04:00:00,Monday,4,3,33
울산대공원 남문 주차장,2025-02-10 05:00:00,Monday,1,2,32
울산대공원 남문 주차장,2025-02-10 06:00:00,Monday,5,3,34
울산대공원 남문 주차장,2025-02-10 07:00:00,Monday,22,6,50
울산대공원 남문 주차장,2025-02-10 08:00:00,Monday,16,11,55
울산대공원 남문 주차장,2025-02-10 09:00:00,Monday,6,6,55
울산대공원 남문 주차장,2025-02-10 10:00:00,Monday,10,13,52
울산대공원 남문 주차장,2025-02-10 11:00:00,Monday,8,7,53
울산대공원 남문 주차장,2025-02-10 12:00:00,Monday,14,7,60
울산대공원 남문 주차장,2025-02-10 13:00:00,Monday,11,16,55
울산대공원 남문 주차장,2025-02-10 14:00:00,Monday,11,8,58
울산대공원 남문 주차장,2025-02-10 15:00:00,Monday,16,16,58
울산대공원 남문 주차장,2025-02-10 16:00:00,Monday,11,13,56
울산대공원 남문 주차장,2025-02-10 17:00:00,Monday,6,16,46
울산대공원 남문 주차장,2025-02-10 18:00:00,Monday,7,14,39
울산대공원 남문 주차장,2025-02-10 19:00:00,Monday,4,10,33
울산대공원 남문 주차장,2025-02-10 20:00:00,Monday,4,2,35
울산대공원 남문 주차장,2025-02-10 21:00:00,Monday,4,5,34
울산대공원 남문 주차장,2025-02-10 22:00:00,Monday,2,2,34
울산대공원 남문 주차장,2025-02-10 23:00:00,Monday,1,2,33
울산대공원 남문 주차장,2025-02-11 00:00:00,Tuesday,1,1,33
울산대공원 남문 주차장,2025-02-11 01:00:00,Tuesday,0,1,32
울산대공원 남문 주차장,2025-02-11 02:00:00,Tuesday,0,0,32
울산대공원 남문 주차장,2025-02-11 03:00:00,Tuesday,0,0,32
울산대공원 남문 주차장,2025-02-11 04:00:00,Tuesday,4,2,34
울산대공원 남문 주차장,2025-02-11 05:00:00,Tuesday,3,4,33
울산대공원 남문 주차장,2025-02-11 06:00:00,Tuesday,6,1,38
울산대공원 남문 주차장,2025-02-11 07:00:00,Tuesday,17,5,50
울산대공원 남문 주차장,2025-02-11 08:00:00,Tuesday,35,14,71
울산대공원 남문 주차장,2025-02-11 09:00:00,Tuesday,26,12,85
울산대공원 남문 주차장,2025-02-11 10:00:00,Tuesday,10,3,92
울산대공원 남문 주차장,2025-02-11 11:00:00,Tuesday,8,37,63
울산대공원 남문 주차장,2025-02-11 12:00:00,Tuesday,35,11,87
울산대공원 남문 주차장,2025-02-11 13:00:00,Tuesday,25,17,95
울산대공원 남문 주차장,2025-02-11 14:00:00,Tuesday,14,16,93
울산대공원 남문 주차장,2025-02-11 15:00:00,Tuesday,16,33,76
울산대공원 남문 주차장,2025-02-11 16:00:00,Tuesday,15,19,72
울산대공원 남문 주차장,2025-02-11 17:00:00,Tuesday,13,36,49
울산대공원 남문 주차장,2025-02-11 18:00:00,Tuesday,4,19,34
울산대공원 남문 주차장,2025-02-11 19:00:00,Tuesday,5,4,35
울산대공원 남문 주차장,2025-02-11 20:00:00,Tuesday,12,5,42
울산대공원 남문 주차장,2025-02-11 21:00:00,Tuesday,4,6,40
울산대공원 남문 주차장,2025-02-11 22:00:00,Tuesday,4,8,36
울산대공원 남문 주차장,2025-02-11 23:00:00,Tuesday,0,4,32
울산대공원 남문 주차장,2025-02-12 00:00:00,Wednesday,1,1,32
울산대공원 남문 주차장,2025-02-12 01:00:00,Wednesday,0,0,32
울산대공원 남문 주차장,2025-02-12 02:00:00,Wednesday,0,0,32
울산대공원 남문 주차장,2025-02-12 03:00:00,Wednesday,0,0,32
울산대공원 남문 주차장,2025-02-12 04:00:00,Wednesday,3,2,33
울산대공원 남문 주차장,2025-02-12 05:00:00,Wednesday,3,2,34
울산대공원 남문 주차장,2025-02-12 06:00:00,Wednesday,5,2,37
울산대공원 남문 주차장,2025-02-12 07:00:00,Wednesday,23,7,53
울산대공원 남문 주차장,2025-02-12 08:00:00,Wednesday,22,9,66
울산대공원 남문 주차장,2025-02-12 09:00:00,Wednesday,6,11,61
울산대공원 남문 주차장,2025-02-12 10:00:00,Wednesday,3,3,61
울산대공원 남문 주차장,2025-02-12 11:00:00,Wednesday,12,11,62
울산대공원 남문 주차장,2025-02-12 12:00:00,Wednesday,14,15,61
울산대공원 남문 주차장,2025-02-12 13:00:00,Wednesday,11,10,62
울산대공원 남문 주차장,2025-02-12 14:00:00,Wednesday,6,10,58
울산대공원 남문 주차장,2025-02-12 15:00:00,Wednesday,12,4,66
울산대공원 남문 주차장,2025-02-12 16:00:00,Wednesday,13,8,71
울산대공원 남문 주차장,2025-02-12 17:00:00,Wednesday,11,26,56
울산대공원 남문 주차장,2025-02-12 18:00:00,Wednesday,9,25,40
울산대공원 남문 주차장,2025-02-12 19:00:00,Wednesday,3,7,36
울산대공원 남문 주차장,2025-02-12 20:00:00,Wednesday,2,6,32
울산대공원 남문 주차장,2025-02-12 21:00:00,Wednesday,1,1,32
울산대공원 남문 주차장,2025-02-12 22:00:00,Wednesday,3,2,33
울산대공원 남문 주차장,2025-02-12 23:00:00,Wednesday,0,1,32
울산대공원 남문 주차장,2025-02-13 00:00:00,Thursday,1,0,33
울산대공원 남문 주차장,2025-02-13 01:00:00,Thursday,0,1,32
울산대공원 남문 주차장,2025-02-13 02:00:00,Thursday,1,1,32
울산대공원 남문 주차장,2025-02-13 03:00:00,Thursday,0,0,32
울산대공원 남문 주차장,2025-02-13 04:00:00,Thursday,3,2,33
울산대공원 남문 주차장,2025-02-13 05:00:00,Thursday,2,2,33
울산대공원 남문 주차장,2025-02-13 06:00:00,Thursday,6,1,38
울산대공원 남문 주차장,2025-02-13 07:00:00,Thursday,17,5,50
울산대공원 남문 주차장,2025-02-13 08:00:00,Thursday,38,15,73
울산대공원 남문 주차장,2025-02-13 09:00:00,Thursday,31,18,86
울산대공원 남문 주차장,2025-02-13 10:00:00,Thursday,7,3,90
울산대공원 남문 주차장,2025-02-13 11:00:00,Thursday,10,36,64
울산대공원 남문 주차장,2025-02-13 12:00:00,Thursday,33,11,86
울산대공원 남문 주차장,2025-02-13 13:00:00,Thursday,30,21,95
울산대공원 남문 주차장,2025-02-13 14:00:00,Thursday,19,23,91
울산대공원 남문 주차장,2025-02-13 15:00:00,Thursday,17,37,71
울산대공원 남문 주차장,2025-02-13 16:00:00,Thursday,16,15,72
울산대공원 남문 주차장,2025-02-13 17:00:00,Thursday,16,35,53
울산대공원 남문 주차장,2025-02-13 18:00:00,Thursday,8,29,32
울산대공원 남문 주차장,2025-02-13 19:00:00,Thursday,6,4,34
울산대공원 남문 주차장,2025-02-13 20:00:00,Thursday,4,1,37
울산대공원 남문 주차장,2025-02-13 21:00:00,Thursday,1,6,32
울산대공원 남문 주차장,2025-02-13 22:00:00,Thursday,1,0,33
울산대공원 남문 주차장,2025-02-13 23:00:00,Thursday,1,1,33
울산대공원 남문 주차장,2025-02-14 00:00:00,Friday,1,1,33
울산대공원 남문 주차장,2025-02-14 01:00:00,Friday,0,1,32
울산대공원 남문 주차장,2025-02-14 02:00:00,Friday,0,0,32
울산대공원 남문 주차장,2025-02-14 03:00:00,Friday,0,0,32
울산대공원 남문 주차장,2025-02-14 04:00:00,Friday,3,2,33
